sampleid,program,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,overdose,od,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,state_county,statefips,countyfips_3,countyfips
"806456","xn8sc","Denver","Denver County","CO","Colorado",28Aug2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,,,,,1,,"not overdose related","not involved",,1,13Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"600924","qf37h","Denver","Denver County","CO","Colorado",29Feb2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,"not overdose related","not involved",,0,21Mar2024,1,1,,8,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602069","qf37h","Denver","Denver County","CO","Colorado",16Aug2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"unknown",1,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,04Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"810013","dbs1v","Denver","Denver County","CO","Colorado",22Nov2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"unknown",,,1,12Dec2024,1,1,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"601661","qf37h","Denver","Denver County","CO","Colorado",02Aug2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,,"weaker; unpleasant; unusual taste","weaker",1,,,,,,,,,"not overdose related","not involved",,0,16Aug2024,1,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806672","xn8sc","Denver","Denver County","CO","Colorado",28Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"stronger","stronger",,,,,,,,,,"not overdose related","not involved",,1,11Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806343","xn8sc","Denver","Denver County","CO","Colorado",21Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602188","qf37h","Denver","Denver County","CO","Colorado",14Oct2024,"cotton","cotton",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,,"unpleasant; sedating",,1,,,,,,,,,"unknown",,,0,30Oct2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806137","xn8sc","Denver","Denver County","CO","Colorado",07Aug2024,"pill","pill",1,"fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,,"weaker; unusual taste","weaker",,,,,,,,,,"not overdose related","not involved",,1,26Aug2024,1,1,,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806023","xn8sc","Denver","Denver County","CO","Colorado",25Jul2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,15Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806766","xn8sc","Denver","Denver County","CO","Colorado",22Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602386","qf37h","Denver","Denver County","CO","Colorado",26Aug2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,11Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"600311","qf37h","Denver","Denver County","CO","Colorado",27Oct2023,"spatula","spatula",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder; tar",,,1,,,,"normal; weaker","weaker",,,,,,,,,,"unknown",,,0,03Jan2024,1,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"810008","dbs1v","Denver","Denver County","CO","Colorado",18Nov2024,"cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"tar",,,,,,,"normal; weaker","weaker",,,,,,,,,,"not overdose related","not involved",,1,16Dec2024,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805840","xn8sc","Denver","Denver County","CO","Colorado",04Sep2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,16Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602232","qf37h","Denver","Denver County","CO","Colorado",04Oct2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,25Oct2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805986","xn8sc","Denver","Denver County","CO","Colorado",01Oct2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,11Oct2024,1,1,,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806332","xn8sc","Denver","Denver County","CO","Colorado",27Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"stronger","stronger",,,,,,,,,,"unknown",,,1,13Sep2024,1,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806311","xn8sc","Denver","Denver County","CO","Colorado",29Aug2024,"spatula","spatula",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,18Sep2024,1,1,,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806428","xn8sc","Denver","Denver County","CO","Colorado",22Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806890","xn8sc","Denver","Denver County","CO","Colorado",28Aug2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,1,,,,,,"not overdose related","not involved",,1,13Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806694","xn8sc","Denver","Denver County","CO","Colorado",28Aug2024,"spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,"not overdose related","not involved",,1,13Sep2024,1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806432","xn8sc","Denver","Denver County","CO","Colorado",21Aug2024,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"dull",,,,,,"dull","normal","normal",,,,,,,,,,"not overdose related","not involved",,1,09Sep2024,1,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806376","xn8sc","Denver","Denver County","CO","Colorado",07Aug2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white; brown",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,1,23Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"810016","dbs1v","Denver","Denver County","CO","Colorado",15Nov2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; flaky",,,,,1,,"normal; more up","normal",,,1,,,,,,,"not overdose related","not involved",,1,09Dec2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806203","xn8sc","Denver","Denver County","CO","Colorado",25Jul2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,15Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805641","xn8sc","Denver","Denver County","CO","Colorado",16Jul2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; dull",,,1,,,"dull","weaker","weaker",,,,,,,,,,"not overdose related","not involved",,1,01Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805364","xn8sc","Denver","Denver County","CO","Colorado",30Sep2024,"swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,10Oct2024,1,1,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602230","qf37h","Denver","Denver County","CO","Colorado",27Sep2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,,"weird; weaker; unusual taste","weaker",1,,,,,,,,,"not overdose related","not involved",,0,04Oct2024,1,1,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806154","xn8sc","Denver","Denver County","CO","Colorado",22Aug2024,"spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull",,,1,,,"dull","",,,,,,,,,,,"unknown",,,1,10Sep2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806715","xn8sc","Denver","Denver County","CO","Colorado",04Sep2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,,,,,,,"unknown",,,1,18Sep2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806815","xn8sc","Denver","Denver County","CO","Colorado",22Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal; unusual taste","normal",,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806373","xn8sc","Denver","Denver County","CO","Colorado",12Aug2024,"spatula","spatula",0,"unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; dull; granular",,,1,,,"dull","",,,,,,,,,,,"not overdose related","not involved",,1,29Aug2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602239","qf37h","Denver","Denver County","CO","Colorado",26Aug2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,11Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806670","xn8sc","Denver","Denver County","CO","Colorado",21Aug2024,"spatula","spatula",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"weaker; unusual taste","weaker",,,,,,,,,,"not overdose related","not involved",,1,10Sep2024,1,1,,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602487","qf37h","Denver","Denver County","CO","Colorado",04Nov2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue",1,"powder; dull",,,1,,,"dull","normal; nice; stronger","stronger",,,,,1,,,,,"not overdose related","not involved",,0,27Nov2024,1,1,,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"600877","qf37h","Denver","Denver County","CO","Colorado",07Mar2024,"unknown","unknown",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"tar",,,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,07May2024,1,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602067","qf37h","Denver","Denver County","CO","Colorado",04Oct2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue",1,"powder",,,1,,,,"normal; nice; stronger; unusual taste","stronger",,,,,1,,,,,"unknown",,,0,16Oct2024,1,1,,9,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806161","xn8sc","Denver","Denver County","CO","Colorado",12Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"sedating",,,,,,,,,,,"not overdose related","not involved",,1,22Aug2024,1,1,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806904","xn8sc","Denver","Denver County","CO","Colorado",21Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"weaker","weaker",,,,,,,,,,"not overdose related","not involved",,1,06Sep2024,1,1,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805931","xn8sc","Denver","Denver County","CO","Colorado",29Oct2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,08Nov2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806494","xn8sc","Denver","Denver County","CO","Colorado",20Aug2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806922","xn8sc","Denver","Denver County","CO","Colorado",28Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"unusual taste",,1,,,,,,1,,,"not overdose related","not involved",,1,13Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806872","xn8sc","Denver","Denver County","CO","Colorado",12Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,21Aug2024,1,0,,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602218","qf37h","Denver","Denver County","CO","Colorado",07Nov2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"unknown",1,"crystals",,,,,1,,"weaker; unusual taste","weaker",,,,,,,,,,"not overdose related","not involved",,0,22Nov2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806318","xn8sc","Denver","Denver County","CO","Colorado",14Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,28Aug2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805203","xn8sc","Denver","Denver County","CO","Colorado",09Sep2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,24Sep2024,1,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806191","xn8sc","Denver","Denver County","CO","Colorado",12Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,22Aug2024,1,1,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805513","xn8sc","Denver","Denver County","CO","Colorado",04Sep2024,"spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"",,,,,,,,,,,"not overdose related","not involved",,1,16Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602085","qf37h","Denver","Denver County","CO","Colorado",20Aug2024,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"light tan",0,"powder; chunky",,,1,,,,"weird; unpleasant",,1,,,,,,,,,"unknown",,,0,05Sep2024,1,1,,13,10,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806733","xn8sc","Denver","Denver County","CO","Colorado",04Sep2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,16Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805413","xn8sc","Denver","Denver County","CO","Colorado",03Oct2024,"swab","swab",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,15Oct2024,1,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602083","qf37h","Denver","Denver County","CO","Colorado",09Sep2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"weird; weaker; unpleasant","weaker",1,,,,,,,,,"not overdose related","not involved",,0,23Sep2024,1,0,,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806916","xn8sc","Denver","Denver County","CO","Colorado",12Aug2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,22Aug2024,1,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806282","xn8sc","Denver","Denver County","CO","Colorado",21Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,1,05Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806235","xn8sc","Denver","Denver County","CO","Colorado",05Aug2024,"pill","pill",1,"fentanyl",1,1,0,0,0,0,0,0,0,"unknown",1,"pill",,1,,,,,"weaker","weaker",,,,,,,,,,"not overdose related","not involved",,1,20Aug2024,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806689","xn8sc","Denver","Denver County","CO","Colorado",19Aug2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white; clear",0,"crystals",,,,,1,,"sedating",,,,,1,,,,,,"not overdose related","not involved",,1,04Sep2024,1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805250","xn8sc","Denver","Denver County","CO","Colorado",29Oct2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; dull",,,1,,,"dull","stronger; more up","stronger",,,1,1,,,,,,"not overdose related","not involved",,1,15Nov2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806631","xn8sc","Denver","Denver County","CO","Colorado",25Jul2024,"pill","pill",1,"fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"sedating",,,,,,,,,,,"unknown",,,1,15Aug2024,1,1,,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"806382","xn8sc","Denver","Denver County","CO","Colorado",27Aug2024,"spatula","spatula",0,"fentanyl; m30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"",,,,,,,,,,,"unknown",,,1,11Sep2024,1,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"903126","qf37h","Denver","Denver County","CO","Colorado",16Aug2024,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"chunky; dull",,,,,,"dull","weaker","weaker",,,,,,,,,,"not overdose related","not involved",,0,29Aug2024,1,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"805071","xn8sc","Denver","Denver County","CO","Colorado",12Nov2024,"spatula","spatula",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"chunky; powder",,,1,,1,,"stronger","stronger",,,,,,,,,,"not overdose related","not involved",,1,21Nov2024,1,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
"602272","qf37h","Denver","Denver County","CO","Colorado",24Sep2024,"pill","pill",1,"fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,,"normal; weaker","weaker",,,,,,,,,,"not overdose related","not involved",,0,04Oct2024,1,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"CO | DENVER","08","031","08031"
