sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,state_county,statefips,countyfips_3,countyfips
"803242",4715,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","07feb2024","unknown","unknown","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"",,,,,,"","weird; more down","",1,,,1,,,,,,,"","not overdose related",0,,,1,"04mar2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803313",4716,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09jan2024","unknown","unknown","taken","ketamine",0,0,0,0,0,0,0,0,1,"white",0,"powder; dull; chunky",,,1,,,"dull","weaker","weaker",,,,,,,,,,,"not much sensation","unknown",,,,1,"04mar2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803232",4717,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","02feb2024","unknown","unknown","taken","unknown",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","sedating; unpleasant; more down","",1,,,1,,,,,,,"hypnotic, felt like Rohypnol","not overdose related",0,,,1,"15mar2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803454",4718,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","05feb2024","unknown","unknown","taken","heroin",1,0,0,0,0,0,0,0,0,"black",0,"tar",1,,,,,"","hallucinations; nice; sedating; stronger","stronger",,1,,,1,,,,,,"","involved in OD",1,,,1,"04mar2024",4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803322",4724,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","17jan2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull",,,1,,,"dull","nice; more up","",,,1,,1,,,,,,"","not overdose related",0,,,1,"04mar2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803272",4725,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","17jan2024","unknown","unknown","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"tastes like there is not much cocaine, tastes bitter","not overdose related",0,,,1,"04mar2024",2,1,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803425",4726,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","18dec2023","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill; fake pill",,1,,,,"","sedating; stronger; more down","stronger",,,,1,,,,,,,"described as extremely sedating","not overdose related",0,,,1,"14mar2024",5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803307",4727,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","18dec2023","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"teal",1,"pill; fake pill",,1,,,,"","sedating; more down","",,,,1,,,,,,,"","not overdose related",0,,,1,"14mar2024",5,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803319",4728,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","18dec2023","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill; fake pill",,1,,,,"","weird; sedating; more down","",1,,,1,,,,,,,"","not overdose related",0,,,1,"14mar2024",5,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803210",4740,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09feb2024","unknown","unknown","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","weaker; normal","weaker",,,,,,,,,,,"","unknown",,,,1,"04mar2024",7,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803429",4741,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09feb2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky; shiny",,,1,,,"shiny","sedating; more down","",,,,1,,,,,,,"","not overdose related",0,,,1,"18mar2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803297",4742,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09feb2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","unpleasant; stronger","stronger",1,,,,,,1,1,,,"Feels like niacin - very hot and skin burns","unknown",,,,1,"14mar2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803213",4743,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09feb2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger; more down","stronger",,,,1,,,,,,,"Extremely potent. Using 1/3 normal dose. IV result in OD","involved in OD",1,,,1,"18mar2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803436",4744,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09feb2024","unknown","unknown","taken","heroin",1,0,0,0,0,0,0,0,0,"brown; white",0,"powder",,,1,,,"","weaker; long; sedating; unusual taste; normal","weaker",,,,,,1,,,,,"","unknown",,,,1,"04mar2024",4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803256",5115,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","21mar2024","spatula","spatula","unused","oxycodone",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"10apr2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803401",5116,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","21mar2024","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"dark brown",0,"crystals",,,,,1,"","","",,,,,,,,,,,"client hadn't used yet","not overdose related",0,,,1,"17apr2024",6,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803399",5117,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","20mar2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull; chunky",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,1,"16apr2024",3,3,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803336",5118,"w6f3j",152,"Chama","Rio Arriba County","NM","New Mexico","28feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","stronger; normal","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"16apr2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803356",5119,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","26feb2024","swab","swab","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","nice; normal","normal",,,,,1,,,,,,"","not overdose related",0,,,1,"10apr2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803470",5120,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","15feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"ground score","not overdose related",0,,,1,"16apr2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803208",5244,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","11apr2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder; dull; chunky",,,1,,,"dull","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"18apr2024",5,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803460",5245,"w6f3j",152,"Pena Blanca","Sandoval County","NM","New Mexico","29mar2024","spatula","spatula","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"01may2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"NM | SANDOVAL COUNTY",35,43,35043
"803270",5246,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","09apr2024","spatula","spatula","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"01may2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803335",5247,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","11apr2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","sedating; more down","",,,,1,,,,,,,"","not overdose related",0,,,1,"22apr2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804570",5463,"w6f3j",152,"Chama","Rio Arriba County","NM","New Mexico","24apr2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"light blue",1,"pill; fake pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"10may2024",7,2,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804948",5464,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","24apr2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,"","more up","",,,1,,,,,,,,"","not overdose related",0,,,1,"07may2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804709",5465,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","25apr2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"10may2024",5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"803877",5466,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","12apr2024","spatula","spatula","taken","MDMA",0,0,0,0,0,0,0,0,1,"gray",0,"crystals; powder; grainy",,,1,,1,"","sedating; unusual taste; more down","",,,,1,,,,,,,"participant said took test amount and felt extremely sedated","unknown",,,,1,"07may2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803822",5467,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","04apr2024","pill","pill","unused","M30",1,0,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10may2024",6,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803748",5468,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","28mar2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"pill",,1,,,,"","normal","normal",1,,,,,,,,,,"smells weird when vaporized","not overdose related",0,,,1,"10may2024",4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803626",5469,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","19apr2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"brown; gray",0,"crystals",,,,,1,"","more up","",,,1,,,,,,,,"","unknown",,,,1,"07may2024",5,3,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803943",5570,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","26feb2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","weaker; weird; unpleasant; unusual taste","weaker",1,,,,,,1,,,,"burns into carbon immediately","not overdose related",0,,,1,"20may2024",2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803736",5571,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","20mar2024","unknown","unknown","taken","heroin",1,0,0,0,0,0,0,0,0,"black; white",0,"tar",1,,,,,"","sedating; unpleasant; more down","",1,,,1,,,,,,,"","unknown",,,,1,"20may2024",8,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803547",5572,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","01mar2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"oil/wax; powder; pill; flaky; shiny",,1,1,,,"shiny","sedating; stronger; unusual taste; more down","stronger",1,,,1,,,1,,,,"burned dark, oily look and taste, weird taste","not overdose related",0,,,1,"16may2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803759",5573,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","28feb2024","unknown","unknown","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"not used yet","unknown",,,,1,"15may2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803538",5574,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","15mar2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","","",,,,,,,,,,,"participant has not used yet","unknown",,,,1,"16may2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"803628",5575,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","15mar2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","","",,,,,,,,,,,"has not used yet","unknown",,,,1,"16may2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804821",5679,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","06may2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown; white",0,"fine; powder; flaky; dull",,,1,,,"dull","long; normal","normal",,,,,,1,,,,,"lasts longer than usual","unknown",,,,1,"21may2024",3,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804691",5680,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","07may2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown; gray",0,"powder; flaky; dull",,,1,,,"dull","weird; sedating; unpleasant; stronger; more down","stronger",1,,,1,,,,,,,"extremely sedating, strange rash with blisters down arm away from IV site","unknown",,,,1,"21may2024",3,2,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804654",5681,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","22feb2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"fine; powder; flaky; dull",,,1,,,"dull","weird; sedating; stronger; more down","stronger",1,,,1,,,,,,,"extremely sedating","involved in OD",1,,,1,"21may2024",3,1,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804758",5682,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","07may2024","swab","swab","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"shiny",,,,,,"shiny","sedating; unpleasant; unusual taste","",1,,,,,,,,,,"","unknown",,,,1,"21may2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804866",5683,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","07may2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"sticky; powder; shiny; chunky",,,1,,,"shiny","sedating; more down","",,,,1,,,,,,,"extremely down","unknown",,,,1,"21may2024",4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804751",6046,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07jun2024","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"18jun2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804952",6047,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07jun2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weaker; weird","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"18jun2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804711",6048,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07jun2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"18jun2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804657",6049,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","13may2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"powder; shiny; chunky",,,1,,,"shiny","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"24jun2024",4,4,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804674",6050,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","06may2024","unknown","unknown","unused","unknown",0,0,0,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"19jun2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804847",6062,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","17may2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","unknown",,,,1,"26jun2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804981",6063,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","24may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804917",6064,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","24may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804778",6065,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","24may2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","unknown",,,,1,"21jun2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804794",6066,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","23may2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804780",6085,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","23may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804832",6086,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","23may2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804748",6087,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","23may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804694",6088,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","22may2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804596",6089,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","22may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"24jun2024",2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
